PHYS 24100,65170-033,03-27-2023T10:30,03-27-2023T11:20,PHYS,338,45,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
AAE 45100,57509-010,03-27-2023T10:30,03-27-2023T11:20,PHYS,203,99,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 26400,12157-002,03-27-2023T10:30,03-27-2023T11:20,PHYS,223,114,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 26400,12178-003,03-27-2023T10:30,03-27-2023T11:20,PHYS,223,114,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 26400,12187-004,03-27-2023T10:30,03-27-2023T11:20,PHYS,223,114,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 26400,12189-005,03-27-2023T10:30,03-27-2023T11:20,PHYS,223,114,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 26400,12190-006,03-27-2023T10:30,03-27-2023T11:20,PHYS,223,114,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 26400,12194-007,03-27-2023T10:30,03-27-2023T11:20,PHYS,223,114,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 26400,12195-008,03-27-2023T10:30,03-27-2023T11:20,PHYS,223,114,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 26400,12214-009,03-27-2023T10:30,03-27-2023T11:20,PHYS,223,114,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
EAPS 31201,24816-005,03-27-2023T10:30,03-27-2023T11:20,PHYS,111,40,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
EAPS 31201,24816-005,03-27-2023T10:30,03-27-2023T11:20,PHYS,111,40,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
VIP 17912,27872-047,03-27-2023T10:30,03-27-2023T11:20,PHYS,201,44,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
"VIP 47920
  VIP 17920
  VIP 27920
  VIP 37920
  VIP 47921
  VIP 47922","21968-047*
  21959-047*
  21966-047*
  21967-047*
  21969-047*
  21970-047*",03-27-2023T10:30,03-27-2023T11:20,PHYS,201,44,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
CHE 43500,12925-015,03-27-2023T10:30,03-27-2023T11:20,PHYS,201,44,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 90000,10748-002,03-27-2023T10:30,03-27-2023T11:20,PHYS,238,52,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 90000,10748-002,03-27-2023T10:30,03-27-2023T11:20,PHYS,238,52,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 90000,10748-002,03-27-2023T10:30,03-27-2023T11:20,PHYS,238,52,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
ASTR 90000,10748-002,03-27-2023T10:30,03-27-2023T11:20,PHYS,238,52,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
PHYS 90000,64295-001,03-27-2023T10:30,03-27-2023T11:20,PHYS,203,99,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
PHYS 90000,64295-001,03-27-2023T10:30,03-27-2023T11:20,PHYS,203,99,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
PHYS 90000,64295-001,03-27-2023T10:30,03-27-2023T11:20,PHYS,203,99,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
CS 38100,10389-P05,03-27-2023T10:30,03-27-2023T11:20,PHYS,201,44,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
"SOCET Subteam
  VIP 27920
  VIP 47920
  VIP 47921
  VIP 17920
  VIP 47922
  VIP 37920","22260-014*
  22262-014*
  22264-014*
  22259-014*
  22265-014*
  22261-014*",03-27-2023T10:30,03-27-2023T11:20,PHYS,238,52,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
AAE 450 M4 Team Meeting,,03-27-2023T10:30,03-27-2023T11:20,PHYS,238,52,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
CHE 37700 Help Session/Yeo,,03-27-2023T10:30,03-27-2023T11:20,PHYS,201,44,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
CHE 37800 Help Session/Liu,,03-27-2023T10:30,03-27-2023T11:20,PHYS,331,45,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
Estheru Talasila:TA Review Sessions for AAE 204 THURSDAYS,,03-27-2023T10:30,03-27-2023T11:20,PHYS,338,45,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
Introducing Purdue,,03-27-2023T10:30,03-27-2023T11:20,PHYS,201,44,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
KDR Study Tables,,03-27-2023T10:30,03-27-2023T11:20,PHYS,110,42,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
KDR Study Tables,,03-27-2023T10:30,03-27-2023T11:20,PHYS,110,42,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
Phi Kappa Tau New Member Orientation,,03-27-2023T10:30,03-27-2023T11:20,PHYS,201,44,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
Rahul Patel: TA Review Session for AAE 339 ,,03-27-2023T10:30,03-27-2023T11:20,PHYS,331,45,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
Ramzi Kattan: TA Help Sessions for AAE 204,,03-27-2023T10:30,03-27-2023T11:20,PHYS,238,52,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
Regular Purdue Anime Club Meeting ,,03-27-2023T10:30,03-27-2023T11:20,PHYS,203,99,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
Watch Party,,03-27-2023T10:30,03-27-2023T11:20,PHYS,201,44,525 Northwestern Avenue,40.43040058114167,-86.91339290160509
AAE 30100,16255-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 30100,16255-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 33400,10028-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 33400,10028-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 33400,10028-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 34000,10035-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 34000,10035-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 34000,10035-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 54500,22962-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
AAE 54500,22962-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CE 29700,13867-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CE 29700,13867-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CE 29700,13867-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 21100,13614-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 21100,13614-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 21100,13614-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 34800,10058-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 34800,10058-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 34800,10058-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 59700EEE,23843-057,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 59700EEE,23843-057,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
EAPS 11600,23636-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
EAPS 11600,23636-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
EAPS 37500,26656-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
EAPS 37500,26656-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
EAPS 65700,24889-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
EAPS 65700,24889-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 26400,26418-004,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 26400,26418-004,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30200,17166-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30200,17166-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30200,17166-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30411,19711-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30411,19711-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30411,19711-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30411,19712-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30411,19712-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30411,19712-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30416,23901-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30416,23901-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 30416,23901-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 47300,17248-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 47300,17248-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 47700,40781-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 47700,40781-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 48300,17250-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 48300,17250-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 49022,14362-005,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 49595DMBCT,28568-016,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 49595DMBCT,28568-016,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 49595O,28181-013,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 49595O,28181-013,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 51032,17604-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 51032,17604-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 59500OI,26472-037,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 59500OI,26472-037,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 59500OI,26472-037,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60200,46843-003,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60200,46843-003,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60200,46843-003,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60400,17296-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60400,17296-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60400,17296-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60600,47158-003,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60600,47158-003,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60800,23496-003,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60800,23496-003,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60827,17883-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60827,17883-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60872,27118-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60872,27118-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 60872,27118-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 61020,17957-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 61020,17957-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 63400,17546-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 63400,17546-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 64500,17305-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 64500,17305-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 64500,17305-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 64700,17549-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 64700,17549-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 64700,17549-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 66300,26610-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 66300,26610-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 66600,19577-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 66600,19577-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 68800,17550-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 68800,17550-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 68800,17550-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500AVD,27244-030,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500AVD,27244-030,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500DCN,28957-037,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500DCN,28957-037,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500HSM,17554-062,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500HSM,17554-062,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,14009-016,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,14009-016,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500IOT,29607-048,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500IOT,29607-048,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500MBH,29307-039,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500MBH,29307-039,03-27-2023T10:30,03-27-2023T11:20,BHEE,115,45,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
EDCI 33500,16658-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
"ENGL 24000
  CMPL 23000I","23972-001*
  23970-003*",03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
"ENGL 24000
  CMPL 23000I","23972-001*
  23970-003*",03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
IE 23000,20972-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
IE 23000,20972-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
IE 23000,20972-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
IE 37000,20984-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
IE 37000,20984-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
IE 37000,20984-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MA 26200,26957-593,03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MA 26200,26957-593,03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MA 26200,26957-593,03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MA 59800SMC,27446-100,03-27-2023T10:30,03-27-2023T11:20,BHEE,170,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
"ME 53500
  ABE 59100A","28441-090*
  17115-036*",03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
"ME 53500
  ABE 59100A","28441-090*
  17115-036*",03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MET 22000,33491-005,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MET 22000,33491-005,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MET 49000AT,25858-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MET 49000AT,25858-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MET 49000AT,25858-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,226,33,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MGMT 45600,22602-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MGMT 45600,22602-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MSE 33500,19368-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
MSE 33500,19368-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
NUCL 35100,18433-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
NUCL 35100,18433-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
NUCL 35100,18433-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
PSY 42900,22706-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
PSY 42900,22706-001,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
SCLA 10100,26890-077,03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
SCLA 10100,26890-077,03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
SCLA 10100,26891-078,03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
SCLA 10100,26891-078,03-27-2023T10:30,03-27-2023T11:20,BHEE,222,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
SCLA 10200,26829-177,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
SCLA 10200,26829-177,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
SCLA 10200,26830-178,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
SCLA 10200,26830-178,03-27-2023T10:30,03-27-2023T11:20,BHEE,005,40,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
STAT 59800THA,22205-505,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
STAT 59800THA,22205-505,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
CHE 34800,10061-002,03-27-2023T10:30,03-27-2023T11:20,BHEE,236,39,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 20001,28824-007,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 20001,28827-010,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 20001,28830-013,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 27000,14319-029,03-27-2023T10:30,03-27-2023T11:20,BHEE,117,78,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,13758-050,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,13759-051,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,13760-052,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,13762-053,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,22819-069,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,22821-070,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
ECE 69500II,22822-071,03-27-2023T10:30,03-27-2023T11:20,BHEE,224,31,465 Northwestern Avenue,40.42881438493335,-86.9119295304411
